,OPEN,HIGH,LOW,CLOSE,SETTLE,VOLUME,OI
20220328,2138.7854643883193,2161.412909503744,2125.9960388882973,2137.8016624267793,2142.22877125371,69353.0,73051.0
20220329,2145.1801771383302,2158.4615036191226,2135.834058503699,2148.131583022951,2147.1477810614106,50692.0,72943.0
20220330,2146.1639790998706,2163.872414407593,2096.481980042093,2129.931246734458,2139.76926634986,71359.0,68040.0
20220331,2139.76926634986,2139.76926634986,2122.5527320229066,2130.915048695998,2130.915048695998,44503.0,58518.0
20220401,2130.423147715228,2143.21257321525,2112.714712407505,2118.125623195976,2126.9798408498373,49729.0,47170.0
20220406,2152.066790869112,2180.5970477537758,2146.655880080641,2163.380513426824,2161.9048104845133,57665.0,39891.0
20220407,2158.593310520428,2162.510112898388,2097.665273529932,2129.4348928178333,2135.5276965168828,78410.0,82016.0
20220408,2132.4812946673583,2143.3613012728038,2128.1292920251794,2138.1388981021896,2136.3980970453185,42920.0,85626.0
20220411,2149.454104971853,2154.241307878249,2111.1564817206845,2115.0732840986448,2132.4812946673583,74641.0,86142.0
20220412,2116.3788848912977,2122.03648832613,2082.868464546525,2095.054071944625,2095.92447247306,84827.0,87363.0
20220413,2088.961268245575,2100.2764751152386,2083.7388650749613,2085.0444658676147,2090.7020693024465,45046.0,86339.0
20220414,2091.137269566664,2099.841274851021,2088.09086771714,2092.4428703593176,2094.183671416189,38589.0,86502.0
20220415,2091.137269566664,2091.137269566664,2073.729258997951,2078.0812616401295,2082.433264282308,47229.0,89372.0
20220418,2091.5724698308827,2123.3420891187834,2084.609265603397,2096.3596727372783,2103.758077228981,104877.0,84944.0
20220419,2107.239679342724,2108.9804803995958,2091.137269566664,2093.3132708877533,2100.2764751152386,61273.0,86557.0
20220420,2102.01727617211,2105.0636780216346,2081.1276634896544,2088.961268245575,2092.878070623536,48533.0,87786.0
20220421,2085.479666131833,2098.970874322585,2083.7388650749613,2089.396468509793,2090.2668690382284,43196.0,87626.0
20220422,2090.2668690382284,2102.8876767005454,2069.8124566199913,2096.3596727372783,2088.961268245575,76910.0,90235.0
20220425,2104.1932774931993,2122.03648832613,2091.137269566664,2099.841274851021,2107.6748796069423,113470.0,92887.0
20220426,2104.628477757417,2109.415680663813,2078.9516621685652,2080.2572629612187,2088.5260679813573,90635.0,93376.0
20220427,2082.433264282308,2087.220467188704,2075.9052603190407,2081.562863753872,2081.9980640180897,46440.0,94309.0
20220428,2081.1276634896544,2101.146875643675,2079.386862432783,2087.655667452921,2089.396468509793,75628.0,93556.0
20220429,2091.137269566664,2097.665273529932,2084.609265603397,2091.5724698308827,2091.5724698308827,44670.0,90396.0
20220505,2089.396468509793,2110.7212814564664,2063.2844526567237,2107.239679342724,2094.6188716804068,103493.0,100273.0
20220506,2098.5356740583675,2098.970874322585,2053.274846579713,2054.1452471081493,2074.1644592621687,130179.0,111899.0
20220509,2054.1452471081493,2058.062049486109,2041.5244394458318,2046.7468426164453,2049.358044201753,60516.0,115945.0
20220510,2041.0892391816144,2057.6268492218915,2040.6540389173965,2046.311642352228,2049.358044201753,59994.0,111659.0
20220511,2051.96924578706,2055.4508479008027,2042.3948399742678,2052.8396463154954,2049.7932444659705,44508.0,111479.0
20220512,2056.321248429238,2065.0252537135943,2048.9228439375347,2064.5900534493767,2057.6268492218915,67257.0,111863.0
20220513,2063.2844526567237,2067.2012550346835,2054.5804473723665,2057.6268492218915,2060.2380508071983,46933.0,113397.0
20220516,2060.6732510714164,2076.775660847476,2060.6732510714164,2071.98845794108,2068.942056091555,73354.0,108658.0
20220517,2076.775660847476,2091.137269566664,2070.6828571484257,2082.868464546525,2081.9980640180897,68468.0,105585.0
20220518,2082.868464546525,2088.09086771714,2081.1276634896544,2088.09086771714,2084.609265603397,39908.0,104602.0
20220519,2085.9148663960505,2088.961268245575,2061.108451335634,2069.3772563557727,2072.4236582052977,78752.0,101759.0
20220520,2072.8588584695153,2090.2668690382284,2070.6828571484257,2089.8316687740107,2079.8220626970005,63775.0,101036.0
20220523,2075.0348597906045,2108.5452801353767,2071.553257676862,2094.183671416189,2090.7020693024465,110263.0,113588.0
20220524,2091.137269566664,2091.137269566664,2078.0812616401295,2088.961268245575,2084.609265603397,57480.0,107091.0
20220525,2085.0444658676147,2101.146875643675,2084.609265603397,2097.665273529932,2095.054071944625,50625.0,112023.0
20220526,2094.183671416189,2102.01727617211,2089.8316687740107,2098.970874322585,2095.4892722088425,39310.0,114512.0
20220527,2098.970874322585,2103.758077228981,2064.5900534493767,2071.98845794108,2078.9516621685652,108065.0,108779.0
20220530,2067.2012550346835,2071.1180574126442,2054.1452471081493,2058.062049486109,2061.108451335634,66269.0,114585.0
20220531,2058.062049486109,2065.4604539778124,2054.1452471081493,2060.2380508071983,2061.543651599852,42988.0,116479.0
20220601,2059.367650278763,2071.553257676862,2054.5804473723665,2060.6732510714164,2064.154853185159,49049.0,116096.0
20220602,2060.6732510714164,2064.154853185159,2048.0524434090994,2048.0524434090994,2056.756448693456,49923.0,119776.0
20220606,2048.0524434090994,2092.4428703593176,2045.876442088011,2080.2572629612187,2073.729258997951,114248.0,118805.0
20220607,2076.775660847476,2079.8220626970005,2037.1724368036525,2040.2188386531784,2052.4044460512773,128930.0,139615.0
20220608,2040.2188386531784,2051.96924578706,2039.7836383889605,2045.006041559575,2046.311642352228,59217.0,140755.0
20220609,2039.3484381247424,2050.6636449944062,2030.6444328403861,2040.2188386531784,2042.3948399742678,53360.0,143259.0
20220610,2038.913237860525,2048.0524434090994,2027.1628307266433,2030.6444328403861,2036.737236539436,63431.0,142975.0
20220613,2041.0892391816144,2052.4044460512773,2033.6908346899108,2039.7836383889605,2042.3948399742678,61367.0,144367.0
20220614,2040.2188386531784,2047.6172431448813,2032.8204341614755,2042.830040238485,2039.3484381247424,44334.0,145061.0
20220615,2042.3948399742678,2042.3948399742678,2010.625220686366,2020.634826763376,2020.634826763376,104968.0,161172.0
20220616,2023.681228612901,2024.9868294055545,2012.8012220074552,2022.3756278202475,2019.7644262349404,46418.0,162650.0
20220617,2023.681228612901,2046.7468426164453,2008.8844196294947,2041.0892391816144,2029.7740323119504,95970.0,156178.0
20220620,2036.737236539436,2058.4972497503272,2033.2556344256927,2056.321248429238,2048.487643673317,86473.0,154353.0
20220621,2056.321248429238,2062.4140521282875,2028.9036317835148,2030.209232576168,2045.876442088011,85163.0,151986.0
20220622,2028.03323125508,2030.209232576168,2010.625220686366,2011.9308214790194,2019.7644262349404,70037.0,158297.0
20220623,2009.7548201579307,2019.7644262349404,1993.217210117653,2017.1532246496336,2007.1436185726238,87538.0,157936.0
20220624,2019.3292259707223,2019.3292259707223,1996.6988122313958,2004.9676172515344,2004.9676172515344,56727.0,153369.0
20220627,1993.6524103818708,2012.3660217432373,1982.3372035122072,1991.9116093249993,1997.1340124956128,86761.0,159901.0
20220628,1996.6988122313958,1996.6988122313958,1980.596402455336,1988.8652074754746,1986.2540058901682,65099.0,161238.0
20220629,1991.9116093249993,2000.615614609356,1985.383605361732,1989.7356080039106,1992.782009853435,53948.0,160560.0
20220630,1993.217210117653,1994.958011174524,1969.2811955856725,1971.8923971709798,1978.4204011342467,75648.0,165250.0
20220701,1970.5867963783253,1971.8923971709798,1936.2059755051173,1942.7339794683846,1953.6139860738306,107556.0,159506.0
20220704,1942.298779204167,1951.4379847527414,1920.9739662574927,1945.345181053692,1936.6411757693359,87845.0,160419.0
20220705,1945.345181053692,1945.345181053692,1911.834760708919,1914.445962294226,1931.8539728629391,74263.0,167637.0
20220706,1906.1771572740872,1908.7883588593945,1880.0651414210167,1900.0843535750373,1894.861950404424,97164.0,156291.0
20220707,1897.4731519897312,1909.6587593878296,1892.2507488191168,1907.9179583309585,1902.6955551603448,58481.0,158194.0
20220708,1913.5755617657903,1919.233165200622,1906.612357538305,1916.621963615315,1912.7051612373548,51985.0,158306.0
20220711,1925.325968899672,1934.4651744482464,1912.269960973137,1914.445962294226,1922.7147673143647,60532.0,161335.0
20220712,1907.9179583309585,1923.5851678428005,1896.6027514612952,1899.64915331082,1911.3995604447007,64216.0,158464.0
20220713,1893.1211493475525,1904.436356217216,1883.5467435347605,1900.0843535750373,1894.426750140206,56744.0,156440.0
20220714,1901.8251546319088,1918.797964936404,1900.5195538392554,1912.7051612373548,1909.6587593878296,56230.0,154241.0
20220715,1909.6587593878296,1913.5755617657903,1887.8987461769384,1892.2507488191168,1898.7787527823841,66901.0,150617.0
20220718,1901.8251546319088,1917.4923641437506,1900.9547541034733,1910.9643601804835,1911.3995604447007,63217.0,150492.0
20220719,1911.3995604447007,1917.0571638795327,1887.0283456485029,1890.074747498028,1900.9547541034733,69065.0,155514.0
20220720,1891.3803482906808,1915.3163628226607,1867.4443337587009,1880.5003416852355,1887.0283456485029,123254.0,153185.0
20220721,1877.889140099929,1885.7227448558488,1872.6667369293145,1879.6299411568,1877.889140099929,45818.0,150006.0
20220722,1877.0187395714927,1879.6299411568,1854.3883258321653,1870.9259358724432,1866.1387329660474,84895.0,145135.0
20220725,1869.185134815572,1873.5371374577496,1854.823526096384,1863.9627316449576,1863.0923311165225,54917.0,142755.0
20220726,1860.4811295312154,1866.1387329660474,1835.239514206581,1835.674714470799,1847.4251216046805,96396.0,145059.0
20220727,1830.4523113001846,1845.2491202835915,1822.6187065442648,1837.4155155276706,1833.933913413928,80369.0,138267.0
20220728,1844.378719755156,1869.185134815572,1844.378719755156,1858.7403284743439,1854.823526096384,80162.0,130863.0
20220729,1864.8331321733936,1872.2315366650967,1854.823526096384,1865.2683324376114,1863.9627316449576,64745.0,121861.0
20220801,1862.6571308523044,1863.0923311165225,1816.9611031094323,1819.1371044305213,1839.1563165845416,77086.0,122435.0
20220802,1823.924307336917,1833.063512885492,1807.821897560858,1808.257097825076,1820.4427052231754,75882.0,119359.0
20220803,1812.6091004672546,1812.6091004672546,1791.7194877847985,1793.0250885774524,1800.8586933333731,64097.0,125509.0
20220804,1790.8490872563625,1799.9882928049371,1778.2282795940455,1782.580282236224,1788.6730859352738,71648.0,123318.0
20220805,1783.8858830288775,1805.210695975551,1773.8762769518673,1779.5338803866996,1785.1914838215314,74796.0,121614.0
20220808,1766.4778724601645,1766.9130727243826,1736.884254493352,1740.8010568713125,1748.6346616272335,105199.0,124028.0
20220809,1740.8010568713125,1746.4586603061443,1722.087445509946,1722.087445509946,1734.7082531722629,97052.0,116778.0
20220810,1731.2266510585205,1770.8298751023428,1728.1802492089953,1768.2186735170358,1756.9034666473722,132628.0,90656.0
20220811,1777.7930793298278,1783.45068276466,1764.3018711390753,1776.0522782729568,1774.746677480303,73426.0,72906.0
20220812,1784.3210832930954,1806.0810965039868,1779.969080650917,1802.5994943902442,1797.8122914838482,54013.0,62063.0
20220815,1802.5994943902442,1842.7962125505815,1790.9871091439245,1837.436650129204,1824.484374277539,114047.0,114892.0
20220816,1831.1838273042624,1849.049035375523,1825.8242648828839,1834.756868918514,1837.436650129204,86027.0,116838.0
20220817,1841.456321945237,1873.167066271725,1837.8832803309847,1856.1951186040274,1854.4085977969007,110315.0,113161.0
20220818,1860.2147904200613,1865.1277226396576,1844.582733357708,1852.1754467879928,1854.4085977969007,88118.0,105088.0
20220819,1861.108050823624,1866.0209830432211,1845.0293635594887,1855.7484884022456,1855.7484884022456,65126.0,105878.0
20220822,1849.942295779086,1863.341201832532,1832.5237179096066,1842.7962125505815,1847.7091447701785,96947.0,112533.0
20220823,1847.7091447701785,1857.0883790075907,1841.0096917434555,1850.388925980868,1848.602405173741,78675.0,118327.0
20220824,1858.4282696129349,1878.0799984913226,1855.7484884022456,1869.5940246574733,1865.1277226396576,84294.0,114980.0
20220825,1877.1867380877593,1878.526628693104,1846.8158843666158,1854.4085977969007,1857.9816394111533,77297.0,122095.0
20220826,1854.4085977969007,1854.4085977969007,1837.436650129204,1839.6698011381104,1844.582733357708,71586.0,129579.0
20220829,1845.0293635594887,1866.914243446784,1840.563061541674,1857.0883790075907,1854.4085977969007,90954.0,127185.0
20220830,1868.2541340521286,1900.411508580399,1862.4479414289688,1881.206409903793,1881.6530401055747,155145.0,130752.0
20220831,1891.478904544768,1901.3047689839616,1881.206409903793,1889.6923837376416,1889.6923837376416,85710.0,131683.0
20220901,1895.9452065625835,1897.7317273697088,1867.807503850347,1875.4002172806327,1877.6333682895406,105820.0,136287.0
20220902,1871.3805454646,1882.099670307356,1862.0013112271872,1872.7204360699438,1872.7204360699438,84509.0,141357.0
20220905,1884.779451518045,1901.7513991857431,1878.0799984913226,1897.7317273697088,1888.799123334079,89958.0,150700.0
20220906,1902.6446595893067,1922.2963884676929,1900.8581387821805,1906.66433140534,1910.6840032213736,111943.0,151991.0
20220907,1908.0042220106845,1920.0632374587854,1894.1586857554569,1916.0435656427521,1911.577263624937,84244.0,152292.0
20220908,1904.8778105982144,1907.1109616071208,1885.672711921608,1897.285097167928,1894.6053159572389,104827.0,160868.0
20220909,1889.6923837376416,1908.897482414248,1889.245753535861,1907.1109616071208,1900.411508580399,67529.0,159643.0
20220913,1908.897482414248,1922.743018669475,1889.245753535861,1890.5856441412047,1904.8778105982144,93408.0,167655.0
20220914,1895.9452065625835,1900.411508580399,1878.0799984913226,1889.245753535861,1890.1390139394234,86086.0,164683.0
20220915,1897.7317273697088,1909.3441126160287,1892.8187951501127,1894.6053159572389,1900.8581387821805,74439.0,159724.0
20220916,1896.3918367643646,1905.3244407999955,1885.2260817198267,1903.9845501946509,1897.285097167928,79863.0,155487.0
20220919,1906.2177012035584,1933.9087737140135,1906.2177012035584,1926.7626904855088,1923.636279073038,111059.0,163849.0
20220920,1927.2093206872908,1927.2093206872908,1911.130633423156,1917.8300864498776,1916.9368260463152,63725.0,160869.0
20220921,1915.150305239189,1919.6166072570045,1906.66433140534,1916.4901958445334,1914.257044835626,57535.0,161606.0
20220922,1924.9761696783826,1935.2486643193577,1920.509867660568,1930.3357320997607,1927.2093206872908,66362.0,165464.0
20220923,1929.4424716961976,1945.521158960333,1927.2093206872908,1931.6756227051053,1935.6952945211392,72178.0,163755.0
20220926,1930.7823623015424,1935.6952945211392,1913.8104146338446,1929.8891018979793,1925.869430081945,67336.0,161028.0
20220927,1930.3357320997607,1954.0071327941805,1925.422799880164,1951.7739817852744,1941.0548569425173,83343.0,165253.0
20220928,1949.5408307763666,1958.9200650137784,1941.0548569425173,1958.473434811997,1951.3273515834928,52361.0,164595.0
20220929,1956.6869140048711,1960.7065858209048,1948.647570372804,1953.113872390619,1953.113872390619,43713.0,159612.0
20220930,1953.113872390619,1954.0071327941805,1907.1109616071208,1914.257044835626,1924.08290927482,118487.0,144871.0
20221010,1959.8133254173413,2017.8752516489403,1959.8133254173413,2009.835908016873,1997.3302623669904,146494.0,146367.0
20221011,2009.835908016873,2009.835908016873,1991.9706999456118,1997.7768925687715,1999.5634133758965,68398.0,150572.0
20221012,1995.543741559864,2006.709496604402,1985.7178771206704,1996.437001963427,1996.8836321652088,68803.0,153675.0
20221013,2001.7965643848054,2039.3135013344531,1998.6701529723346,2028.1477462899154,2023.2348140703186,134286.0,158546.0
20221014,2027.7011160881336,2038.866871132672,2019.215142254285,2036.6337201237648,2027.2544858863525,74922.0,157010.0
20221017,2023.2348140703186,2033.9539389130755,2015.195470438251,2030.3808972988231,2025.4679650792264,83381.0,160862.0
20221018,2029.9342670970416,2030.3808972988231,1973.2122314707879,1986.164507322452,1994.2038509545193,145612.0,145692.0
20221019,1988.8442885331408,1993.757220752737,1980.358314699292,1990.1841791384848,1987.951028129578,59584.0,145314.0
20221020,1994.2038509545193,2005.8162362008386,1981.251575102855,1988.8442885331408,1993.310590550956,74854.0,142836.0
20221021,1996.8836321652088,2003.1364549901505,1986.164507322452,1996.8836321652088,1994.2038509545193,69453.0,143884.0
20221024,2014.748840236469,2029.48763689526,1969.639189856536,1980.8049449010728,2002.243194586587,123876.0,146350.0
